candidate_id,gender,ethnicity,age,education_level,years_experience,skills_score,interview_score,university_rank,employment_gap,hired
4074,Male,Asian,21,Masters,2.2,58.3,53.1,2,0,0
4075,Male,Asian,22,Bachelors,0.2,74.5,86.4,3,1,0
4076,Male,Caucasian,24,Masters,3.6,74.5,49.4,1,0,0
4077,Male,Hispanic,37,Bachelors,16.5,73.2,63.7,2,0,1
4078,Male,Asian,36,PhD,13.0,96.5,81.8,1,1,0
4079,Male,Caucasian,29,Masters,6.3,91.5,93.3,1,0,0
4080,Male,Caucasian,27,Bachelors,11.1,84.8,99.0,2,0,0
4081,Male,Caucasian,36,PhD,12.9,85.0,70.7,2,0,1
4082,Male,Caucasian,24,Bachelors,3.9,62.7,70.0,1,0,0
4083,Female,Caucasian,34,Bachelors,14.3,61.1,61.5,2,1,0
4084,Male,Caucasian,33,PhD,11.9,54.6,57.8,1,0,1
4085,Male,Caucasian,29,PhD,9.5,58.0,64.2,3,0,0
4086,Female,Caucasian,34,Masters,13.8,55.7,40.6,2,0,0
4087,Male,Caucasian,32,PhD,9.0,74.1,69.2,2,0,1
4088,Male,Hispanic,34,Bachelors,14.2,54.1,64.2,1,0,0
4089,Male,Caucasian,22,Bachelors,0.0,74.0,59.4,2,0,1
4090,Male,Caucasian,35,Bachelors,18.0,72.5,74.4,2,0,0
4091,Male,Asian,38,Bachelors,18.0,55.3,38.7,3,0,0
4092,Female,Caucasian,33,Masters,10.4,87.0,78.0,2,0,0
4093,Female,Caucasian,35,Bachelors,14.8,50.0,72.6,3,0,0
4094,Male,Caucasian,30,Bachelors,6.9,89.0,75.3,1,0,0
4095,Male,Caucasian,37,Bachelors,16.6,45.2,42.1,1,1,0
4096,Male,Caucasian,31,Bachelors,9.5,72.7,51.9,2,0,0
4097,Male,Caucasian,24,Masters,1.1,58.9,66.1,1,0,0
4098,Male,Caucasian,36,Bachelors,13.1,66.0,76.4,2,0,1
4099,Female,Caucasian,21,Masters,5.6,90.7,78.2,2,0,0
4100,Female,African_American,33,Masters,12.2,58.2,55.4,3,1,1
4101,Male,Caucasian,29,Bachelors,7.0,60.1,38.9,2,1,0
4102,Male,Caucasian,28,Masters,5.6,80.8,74.9,2,0,0
4103,Male,Caucasian,32,PhD,12.1,69.9,59.2,2,0,1
4104,Male,Asian,26,Bachelors,3.5,72.0,61.0,2,0,1
4105,Female,Asian,34,Masters,10.5,50.8,76.3,3,0,0
4106,Male,Asian,31,Bachelors,9.9,58.8,39.7,2,0,0
4107,Female,Caucasian,27,Bachelors,5.9,57.0,40.3,2,0,0
4108,Female,Caucasian,40,Masters,18.0,77.6,74.5,3,1,0
4109,Female,Hispanic,32,Masters,9.0,59.8,57.3,2,1,0
4110,Male,Caucasian,35,Masters,13.1,60.9,56.3,1,0,0
4111,Male,Other,40,Masters,17.9,72.1,71.9,3,0,0
4112,Female,Caucasian,40,Masters,17.6,68.2,69.6,2,1,0
4113,Female,Caucasian,35,Bachelors,14.6,74.7,58.4,3,0,0
4114,Male,Caucasian,29,Bachelors,13.1,68.2,59.4,3,1,0
4115,Female,Caucasian,22,Bachelors,4.1,66.2,66.0,3,0,0
4116,Male,Hispanic,32,Bachelors,15.5,75.5,72.5,2,0,0
4117,Male,Caucasian,38,Masters,15.7,61.4,68.6,2,0,1
4118,Female,Caucasian,33,Bachelors,15.9,78.7,65.3,2,0,1
4119,Male,Asian,21,Bachelors,0.5,70.2,71.8,1,0,0
4120,Male,Hispanic,37,Bachelors,18.3,55.7,71.0,3,0,0
4121,Female,Asian,37,Bachelors,17.1,48.3,56.1,3,1,0
4122,Female,African_American,29,Bachelors,7.2,61.4,61.5,1,1,0
4123,Female,Hispanic,37,Bachelors,17.7,55.5,56.7,3,0,0
4124,Male,Caucasian,35,Bachelors,15.1,84.3,68.0,3,0,1
4125,Female,Hispanic,27,Bachelors,1.9,59.0,50.2,2,0,0
4126,Male,African_American,39,Bachelors,17.7,73.9,66.1,1,0,1
4127,Male,Caucasian,23,PhD,4.0,63.5,69.3,3,0,0
4128,Male,Asian,31,Bachelors,10.6,69.7,56.7,1,0,1
4129,Female,Caucasian,30,Bachelors,10.1,84.3,74.5,2,0,0
4130,Female,Asian,26,Bachelors,3.3,60.8,60.1,3,1,0
4131,Female,Caucasian,33,Masters,12.6,60.0,83.3,3,0,0
4132,Male,Asian,40,Bachelors,18.8,58.8,70.0,3,0,0
4133,Male,Caucasian,39,Bachelors,17.5,74.3,78.3,2,0,1
4134,Male,Caucasian,36,PhD,13.4,92.8,91.1,3,0,1
4135,Male,Caucasian,21,PhD,2.1,56.8,53.7,2,0,0
4136,Male,Asian,22,Bachelors,1.8,69.4,83.7,2,0,0
4137,Male,Caucasian,32,Bachelors,11.6,52.2,59.6,1,0,0
4138,Female,Asian,31,Bachelors,14.7,57.4,60.0,2,0,0
4139,Female,Caucasian,28,Bachelors,8.1,70.6,53.3,2,1,0
4140,Female,Caucasian,43,Bachelors,24.8,46.7,49.9,1,0,0
4141,Male,Caucasian,32,Masters,11.6,68.7,45.6,1,1,0
4142,Male,African_American,35,Bachelors,13.2,73.8,66.6,1,0,1
4143,Male,Caucasian,37,Bachelors,13.6,76.2,64.0,1,0,1
4144,Male,Asian,31,Bachelors,10.6,74.4,65.1,2,0,0
4145,Male,Caucasian,48,Bachelors,20.9,61.8,46.4,1,0,1
4146,Male,Asian,25,Bachelors,4.6,73.8,78.0,1,1,1
4147,Male,Caucasian,27,Bachelors,6.7,66.7,72.8,2,0,0
4148,Female,Caucasian,25,Bachelors,3.5,76.5,91.4,3,1,0
4149,Male,Caucasian,41,Bachelors,19.8,44.5,73.4,2,0,1
4150,Male,Caucasian,36,Bachelors,12.1,70.7,69.8,1,1,1
4151,Male,Caucasian,27,Masters,9.2,75.8,83.0,2,0,1
4152,Male,Caucasian,25,Bachelors,3.2,92.0,82.7,2,0,1
4153,Male,Caucasian,40,Bachelors,16.8,75.6,65.5,1,1,0
4154,Male,African_American,33,Masters,13.3,72.4,65.5,1,0,1
4155,Male,Caucasian,40,Masters,19.3,79.4,80.3,1,0,1
4156,Male,African_American,31,Bachelors,9.2,86.3,100.0,2,0,1
4157,Female,Caucasian,34,Bachelors,11.9,62.2,77.2,1,0,1
4158,Male,Caucasian,33,Bachelors,12.0,56.3,62.9,1,0,0
4159,Male,Caucasian,27,Bachelors,9.1,53.8,64.4,2,0,0
4160,Male,Caucasian,30,Masters,10.1,83.1,80.4,2,0,1
4161,Male,Caucasian,23,Bachelors,1.9,77.4,70.5,2,0,0
4162,Male,Hispanic,34,Bachelors,15.0,66.7,74.8,3,0,1
4163,Female,Asian,36,Bachelors,15.1,55.1,57.4,1,1,0
4164,Male,Caucasian,37,Bachelors,16.9,76.9,59.2,2,0,1
4165,Male,Caucasian,35,Bachelors,14.3,77.2,77.2,1,0,0
4166,Male,Caucasian,30,Bachelors,10.4,80.7,80.8,2,0,1
4167,Male,Asian,41,Bachelors,19.0,55.6,57.8,3,1,0
4168,Male,Caucasian,37,Masters,13.4,51.6,61.1,2,0,0
4169,Male,Caucasian,40,Masters,21.1,62.6,75.0,2,1,0
4170,Male,Caucasian,40,PhD,22.5,56.9,59.7,2,0,1
4171,Female,Caucasian,30,Masters,6.5,49.0,50.6,3,0,0
4172,Female,Asian,34,PhD,13.4,83.1,66.2,2,1,0
4173,Female,Caucasian,36,PhD,14.0,37.7,46.7,2,0,0
4174,Male,Caucasian,24,Bachelors,5.0,80.6,91.7,3,0,0
4175,Female,Hispanic,24,Bachelors,3.6,74.5,67.6,3,0,0
4176,Male,Other,23,Bachelors,9.7,82.8,78.9,1,0,0
4177,Male,Caucasian,30,Masters,8.3,78.1,68.1,3,0,0
4178,Female,Caucasian,29,Masters,11.5,84.4,70.5,3,0,0
4179,Male,Asian,22,Bachelors,4.8,93.2,69.7,2,0,1
4180,Female,Caucasian,32,Masters,12.2,63.3,65.0,2,0,0
4181,Female,Caucasian,30,Masters,9.1,73.0,62.9,2,0,0
4182,Male,Caucasian,39,Masters,18.2,91.1,94.4,2,0,1
4183,Female,Caucasian,44,Bachelors,23.0,56.0,58.5,3,0,0
4184,Male,Other,34,Bachelors,15.6,66.8,65.2,2,1,1
4185,Female,Asian,26,Bachelors,3.0,54.6,56.9,2,0,0
4186,Female,Other,35,Bachelors,13.6,68.7,71.2,3,0,0
4187,Male,Asian,31,Masters,9.4,45.3,71.8,2,0,1
4188,Male,Asian,29,Bachelors,4.0,88.7,65.3,3,0,0
4189,Male,Asian,25,Bachelors,6.0,76.9,74.6,2,0,0
4190,Male,Asian,28,Bachelors,9.4,77.7,52.9,1,0,0
4191,Male,Caucasian,30,Bachelors,7.5,43.8,67.8,3,0,0
4192,Female,Caucasian,36,Bachelors,17.4,53.7,57.2,2,1,0
4193,Male,Caucasian,34,PhD,9.4,93.9,62.7,2,0,1
4194,Female,Caucasian,43,Bachelors,22.1,64.9,49.4,1,0,0
4195,Male,Caucasian,35,PhD,13.7,52.1,67.4,2,0,0
4196,Male,Caucasian,34,Bachelors,13.2,77.4,51.6,1,0,1
4197,Male,Caucasian,29,Bachelors,8.2,83.3,78.2,2,0,0
4198,Female,Caucasian,24,PhD,2.8,74.1,64.6,3,0,0
4199,Male,Caucasian,27,Masters,5.1,72.5,66.5,1,0,1
4200,Male,Caucasian,26,Masters,4.7,89.3,70.0,1,0,1
4201,Male,Caucasian,21,Masters,3.1,65.4,53.5,2,0,0
4202,Female,African_American,24,Bachelors,1.7,69.7,61.5,3,0,0
4203,Male,Caucasian,41,Masters,25.2,76.3,77.8,1,0,0
4204,Male,Caucasian,33,Bachelors,10.5,72.8,65.5,3,0,0
4205,Female,Caucasian,29,Masters,8.6,62.3,68.3,3,0,0
4206,Female,Hispanic,34,PhD,14.3,58.2,58.1,3,0,0
4207,Male,Asian,21,Masters,0.0,70.4,75.1,2,0,0
4208,Male,Caucasian,33,Masters,15.2,70.7,72.9,2,0,0
4209,Male,Caucasian,39,Masters,19.3,84.0,68.7,2,0,0
4210,Male,Asian,30,Bachelors,8.5,63.0,52.2,2,0,1
4211,Female,African_American,21,Bachelors,3.2,83.1,86.2,2,1,0
4212,Male,Caucasian,28,Masters,4.7,67.0,56.1,2,0,0
4213,Male,Caucasian,39,Masters,16.7,86.5,82.6,3,0,0
4214,Male,Caucasian,33,Bachelors,13.3,87.0,77.2,2,0,1
4215,Male,Caucasian,22,Masters,2.8,76.7,65.6,2,0,1
4216,Male,Asian,46,Bachelors,25.7,71.0,73.2,2,0,0
4217,Female,Other,23,Masters,1.7,53.2,74.7,2,0,0
4218,Male,Other,29,Masters,7.4,63.3,71.3,1,0,0
4219,Female,Hispanic,24,Bachelors,5.6,65.6,66.6,2,1,0
4220,Female,Caucasian,24,Bachelors,3.6,66.6,85.1,2,0,0
4221,Male,African_American,28,Masters,5.0,85.4,55.9,3,0,0
4222,Male,Caucasian,35,Bachelors,11.9,68.6,53.4,1,0,1
4223,Male,Caucasian,39,PhD,21.5,69.4,61.6,1,0,1
4224,Male,Asian,28,Bachelors,5.3,48.4,72.7,3,0,0
4225,Male,Caucasian,24,Bachelors,3.6,82.9,85.9,1,0,0
4226,Female,Hispanic,34,Bachelors,16.1,69.9,46.8,3,0,0
4227,Male,Other,34,Masters,14.2,82.7,69.2,2,0,0
4228,Male,Asian,33,Bachelors,10.3,83.4,59.0,3,0,0
4229,Male,Hispanic,33,Masters,9.7,80.3,72.7,3,0,1
4230,Male,Caucasian,30,PhD,13.3,85.3,86.7,3,0,1
4231,Female,Caucasian,32,Masters,8.6,75.1,82.0,3,0,0
4232,Male,Hispanic,30,Bachelors,7.7,79.9,76.2,2,1,0
4233,Female,Caucasian,38,Bachelors,17.9,43.3,47.7,3,0,0
4234,Female,Hispanic,45,Masters,23.5,48.4,54.5,2,1,1
4235,Male,Caucasian,32,Bachelors,12.3,58.1,69.2,2,0,0
4236,Male,Caucasian,31,Masters,6.6,91.0,100.0,1,0,1
4237,Male,Caucasian,33,Masters,11.5,64.3,50.1,2,0,1
4238,Female,Asian,27,Masters,7.6,54.6,78.1,3,1,0
4239,Male,Hispanic,36,Masters,16.6,70.1,70.5,3,0,1
4240,Male,African_American,34,PhD,11.7,53.8,68.4,1,1,1
4241,Female,Caucasian,28,Masters,4.7,72.1,70.9,3,0,0
4242,Female,Caucasian,37,Masters,16.5,39.5,67.6,3,0,0
4243,Male,Caucasian,31,Bachelors,7.0,59.2,65.5,1,0,0
4244,Male,Caucasian,25,Bachelors,7.0,77.1,63.6,1,0,1
4245,Female,Caucasian,33,Bachelors,12.4,51.1,62.5,2,0,0
4246,Male,Caucasian,33,PhD,10.4,91.4,92.8,1,0,1
4247,Female,Caucasian,37,Masters,13.6,67.8,66.3,2,0,0
4248,Male,Caucasian,36,Masters,13.5,89.2,53.2,1,0,1
4249,Male,Asian,30,Bachelors,5.4,74.7,68.7,2,1,1
4250,Female,Hispanic,28,Masters,8.1,62.5,64.6,3,0,0
4251,Male,Caucasian,31,Bachelors,8.2,61.5,62.3,2,0,1
4252,Male,Caucasian,33,Masters,12.9,86.6,70.7,3,0,1
4253,Male,Asian,34,Bachelors,14.2,75.7,86.5,1,0,1
4254,Male,Asian,33,Masters,14.2,97.1,53.9,2,0,0
4255,Female,Hispanic,30,Masters,9.6,73.5,70.6,3,1,0
4256,Male,Caucasian,37,Bachelors,18.6,69.3,68.4,1,0,0
4257,Male,Caucasian,27,Bachelors,9.2,78.3,97.2,2,0,1
4258,Male,Hispanic,47,Bachelors,26.6,75.5,70.4,3,0,0
4259,Female,Caucasian,36,Bachelors,15.7,82.3,79.6,2,0,0
4260,Male,Caucasian,24,Bachelors,1.7,91.7,80.9,3,0,0
4261,Female,Other,32,Bachelors,8.7,60.6,63.5,3,1,0
4262,Female,Caucasian,36,Bachelors,17.9,51.4,78.4,2,0,0
4263,Male,Asian,29,Bachelors,9.4,45.9,40.9,3,0,1
4264,Female,Hispanic,21,Masters,1.6,47.9,47.3,3,0,0
4265,Female,Caucasian,24,Bachelors,1.6,59.5,70.8,3,0,0
4266,Male,Asian,35,Bachelors,17.7,89.6,81.4,2,0,0
4267,Male,Caucasian,21,Masters,0.0,94.3,77.5,2,0,0
4268,Female,Hispanic,22,Bachelors,0.0,75.2,69.5,2,0,0
4269,Female,Hispanic,34,Masters,11.7,78.7,83.3,3,0,0
4270,Female,Hispanic,30,PhD,12.6,53.5,64.2,3,0,0
4271,Female,Caucasian,26,Masters,2.4,47.5,46.6,3,0,0
4272,Male,Asian,28,Bachelors,5.3,56.9,63.1,2,0,0
4273,Female,African_American,21,Bachelors,6.7,36.2,48.3,1,0,0
4274,Female,Asian,34,Masters,15.2,48.2,61.2,3,0,0
4275,Male,Asian,26,Masters,3.3,63.4,60.0,2,0,1
4276,Male,Caucasian,28,Bachelors,4.5,76.7,56.7,1,0,1
4277,Male,Hispanic,33,Masters,8.2,71.8,76.6,2,1,0
4278,Female,Caucasian,29,Masters,8.2,58.2,67.6,3,0,0
4279,Male,Caucasian,26,Masters,6.7,81.9,91.0,3,0,0
4280,Female,African_American,21,Bachelors,3.5,54.0,42.9,2,0,0
4281,Male,African_American,33,Bachelors,7.6,70.1,66.7,3,0,0
4282,Male,Other,32,Bachelors,8.0,55.6,56.8,2,0,0
4283,Male,Caucasian,28,Bachelors,6.7,88.7,73.0,1,0,1
4284,Male,Caucasian,24,Masters,9.4,74.8,51.6,2,0,1
4285,Female,Caucasian,31,Bachelors,12.0,76.0,58.0,2,1,0
4286,Male,Caucasian,34,Bachelors,13.9,58.7,64.5,1,1,1
4287,Female,Hispanic,32,Bachelors,8.2,65.0,58.8,2,0,0
4288,Male,Caucasian,42,Masters,16.1,81.9,64.1,1,1,1
4289,Female,Caucasian,36,Masters,15.1,40.6,68.5,2,0,0
4290,Male,Caucasian,30,Masters,8.8,89.7,100.0,3,0,1
4291,Male,Caucasian,36,PhD,14.4,58.3,60.4,1,1,0
4292,Male,Hispanic,31,PhD,9.1,72.7,51.0,2,1,1
4293,Male,Asian,31,Bachelors,8.3,93.2,85.0,2,0,0
4294,Male,Caucasian,39,Bachelors,15.8,86.9,51.8,3,0,1
4295,Female,Caucasian,25,Masters,7.2,47.8,39.1,2,1,0
4296,Male,Caucasian,31,Masters,8.0,72.2,73.7,3,0,0
4297,Male,Caucasian,39,Bachelors,17.4,90.5,62.2,1,0,0
4298,Male,African_American,33,PhD,11.9,59.4,58.1,2,0,0
4299,Male,Asian,29,Bachelors,9.6,65.3,47.1,1,1,0
4300,Female,Caucasian,21,PhD,0.0,62.2,63.9,1,0,0
4301,Male,Hispanic,21,Bachelors,2.2,77.4,85.0,2,0,0
4302,Female,Caucasian,44,Bachelors,21.7,47.2,47.6,3,0,0
4303,Female,Caucasian,33,Masters,11.6,75.3,70.2,2,0,0
4304,Male,Caucasian,27,Masters,9.8,66.4,55.7,2,0,0
4305,Male,Caucasian,33,Masters,9.8,74.4,61.0,2,0,1
4306,Male,Caucasian,25,Masters,5.7,71.6,58.4,2,0,1
4307,Male,Hispanic,29,Bachelors,10.3,77.8,81.2,3,0,0
4308,Male,African_American,25,Bachelors,4.7,69.7,50.4,2,1,0
4309,Female,Caucasian,22,Bachelors,0.7,85.9,72.3,3,1,1
4310,Male,Asian,21,Bachelors,4.9,82.9,79.5,3,0,1
4311,Male,Caucasian,21,Bachelors,0.0,64.2,75.2,3,0,1
4312,Female,Caucasian,38,Bachelors,17.5,84.9,81.0,2,0,0
4313,Male,Caucasian,25,Bachelors,3.2,78.7,71.4,2,1,1
4314,Female,Caucasian,34,Bachelors,13.3,69.4,60.3,3,0,0
4315,Male,Caucasian,37,Bachelors,18.2,85.5,87.1,1,0,0
4316,Male,African_American,31,Bachelors,9.4,56.5,49.7,2,1,0
4317,Female,Hispanic,29,PhD,3.2,44.8,43.4,3,0,0
4318,Female,Caucasian,32,PhD,12.2,67.5,82.4,2,1,0
4319,Female,Asian,28,Masters,4.5,54.8,63.5,3,1,0
4320,Male,Caucasian,39,Bachelors,19.7,100.0,88.7,2,0,0
4321,Female,Asian,43,Masters,22.0,52.8,65.2,3,1,0
4322,Male,Caucasian,40,Bachelors,21.2,75.0,69.1,1,0,0
4323,Male,Caucasian,21,Bachelors,0.0,77.0,54.1,1,0,1
4324,Male,Asian,28,Masters,5.8,86.0,79.3,2,0,0
4325,Male,Caucasian,31,Bachelors,9.2,61.6,62.7,1,0,1
4326,Male,Caucasian,34,PhD,9.6,53.5,48.1,1,0,1
4327,Male,Caucasian,21,Masters,2.6,92.6,66.9,2,0,1
4328,Female,Caucasian,21,Bachelors,0.0,68.2,66.0,3,0,0
4329,Female,Caucasian,39,Bachelors,20.5,77.7,55.4,3,0,0
4330,Female,Asian,27,Masters,7.0,73.8,67.9,3,0,0
4331,Male,Asian,21,Bachelors,0.0,83.4,71.7,3,0,0
4332,Female,Caucasian,24,Bachelors,3.8,62.3,61.8,1,1,0
4333,Male,Caucasian,34,Bachelors,13.7,66.1,70.2,1,0,1
4334,Male,Asian,26,PhD,4.1,44.0,60.7,1,0,0
4335,Female,Asian,33,Bachelors,12.7,49.8,47.9,3,0,0
4336,Male,Hispanic,25,PhD,5.7,70.8,78.4,3,1,0
4337,Male,Caucasian,21,Masters,0.0,65.4,62.3,1,0,0
4338,Male,Caucasian,40,Bachelors,19.8,59.7,82.9,2,0,1
4339,Male,Caucasian,34,Bachelors,7.0,75.2,63.3,2,0,0
4340,Female,Caucasian,29,Masters,3.6,84.7,56.2,1,0,0
4341,Male,Caucasian,28,Bachelors,8.3,73.8,79.6,3,0,1
4342,Male,Caucasian,41,Bachelors,19.0,59.8,67.0,1,0,0
4343,Male,Hispanic,35,Bachelors,12.0,86.5,91.0,2,0,0
4344,Male,Caucasian,38,Masters,16.9,64.4,68.1,3,0,0
4345,Female,Asian,27,Masters,5.1,81.9,100.0,2,0,0
4346,Female,Caucasian,31,Bachelors,7.7,63.8,61.8,2,0,0
4347,Female,Caucasian,34,Bachelors,9.2,68.5,79.2,3,0,0
4348,Female,Hispanic,27,Bachelors,1.5,83.0,68.3,2,0,0
4349,Male,Asian,30,Masters,10.7,52.4,63.7,2,0,1
4350,Female,Caucasian,27,Bachelors,5.0,53.5,66.6,2,0,0
4351,Male,Asian,34,PhD,15.2,65.8,75.2,2,0,0
4352,Male,Caucasian,22,Masters,0.0,72.7,78.3,1,0,0
4353,Male,Caucasian,35,Bachelors,14.8,100.0,45.2,3,0,0
4354,Male,Asian,33,Masters,11.7,58.5,60.4,2,0,0
4355,Female,Asian,30,Masters,9.1,45.7,47.2,3,1,0
4356,Female,Caucasian,34,Masters,13.2,55.0,54.7,1,1,0
4357,Female,Other,29,Bachelors,7.0,65.7,61.7,3,0,0
4358,Male,Asian,27,PhD,3.2,76.4,82.7,3,0,1
4359,Male,Asian,35,Bachelors,15.8,60.8,64.9,1,0,1
4360,Female,Caucasian,35,Masters,17.7,67.5,60.0,2,0,0
4361,Male,Caucasian,28,Bachelors,10.8,99.8,66.3,2,0,0
4362,Male,Caucasian,27,Bachelors,4.7,75.0,88.6,2,0,1
4363,Male,Asian,30,PhD,7.3,74.2,62.0,3,0,0
4364,Female,Caucasian,27,Bachelors,4.7,91.8,77.9,1,0,0
4365,Female,Asian,41,Bachelors,19.6,53.6,84.1,3,1,0
4366,Male,Caucasian,33,Masters,11.9,64.6,57.1,2,1,0
4367,Male,Asian,31,Bachelors,7.7,63.9,60.8,2,0,1
4368,Male,Hispanic,25,Masters,0.6,63.1,66.5,2,0,0
4369,Male,Asian,36,PhD,15.1,46.3,35.2,2,0,0
4370,Male,Asian,27,Bachelors,0.0,71.8,47.8,2,0,1
4371,Male,Hispanic,27,Bachelors,5.8,72.8,63.3,1,0,0
4372,Male,Caucasian,36,PhD,12.8,72.1,63.3,3,0,1
4373,Male,Asian,34,PhD,14.8,73.2,70.9,2,0,1
4374,Male,African_American,21,Bachelors,2.4,73.4,57.6,2,0,0
4375,Male,Caucasian,30,Masters,11.5,57.4,65.8,3,0,1
4376,Male,Caucasian,32,Masters,10.2,78.3,46.2,3,0,1
4377,Female,Other,29,Bachelors,5.4,70.0,66.7,3,0,0
4378,Male,Caucasian,32,Masters,9.1,53.7,62.9,1,0,0
4379,Female,Caucasian,21,Bachelors,0.7,86.2,80.4,3,0,0
4380,Male,Caucasian,21,Bachelors,0.0,58.4,59.2,1,0,0
4381,Male,Caucasian,25,Bachelors,7.2,59.7,53.9,1,0,1
4382,Male,Caucasian,33,Masters,11.2,77.1,69.1,3,0,1
4383,Male,Caucasian,21,Bachelors,1.2,81.5,88.6,1,0,0
4384,Male,African_American,26,Bachelors,0.9,80.1,65.9,1,0,0
4385,Female,Caucasian,21,Bachelors,0.0,74.5,81.7,2,1,0
4386,Female,Caucasian,29,Bachelors,3.6,60.4,75.9,2,0,0
4387,Male,Hispanic,44,PhD,25.3,71.4,47.4,2,0,0
4388,Male,Hispanic,30,Bachelors,8.6,65.9,63.7,3,1,0
4389,Female,Caucasian,30,Bachelors,10.3,69.5,55.5,3,0,0
4390,Male,Caucasian,36,PhD,15.1,75.4,52.4,3,0,1
4391,Male,Asian,31,Bachelors,11.1,63.4,73.4,1,1,1
4392,Female,Hispanic,30,Bachelors,8.2,58.2,66.7,3,1,0
4393,Male,Caucasian,37,Masters,15.5,50.4,59.9,3,0,0
4394,Male,Caucasian,34,Masters,12.8,85.3,62.9,1,0,1
4395,Male,Asian,33,Bachelors,12.9,73.9,72.2,2,0,1
4396,Male,Asian,30,Masters,10.0,40.0,35.3,1,0,0
4397,Male,Caucasian,29,Masters,14.5,84.8,76.6,1,0,1
4398,Female,Hispanic,37,Masters,19.9,62.0,55.2,2,1,0
4399,Male,Hispanic,29,Bachelors,3.9,57.8,73.4,3,0,0
4400,Female,Asian,39,Masters,17.7,49.4,51.8,3,1,0
4401,Female,Asian,24,Bachelors,2.1,53.8,61.4,1,0,0
4402,Female,Asian,40,Masters,21.9,50.6,59.6,3,0,0
4403,Male,Caucasian,34,PhD,12.3,64.1,63.3,1,0,1
4404,Male,Caucasian,25,Masters,5.1,96.6,83.4,1,0,1
4405,Male,Asian,34,Masters,7.6,74.8,73.8,3,0,0
4406,Male,Asian,27,Bachelors,2.5,96.5,71.3,2,0,1
4407,Female,Caucasian,31,Bachelors,14.8,70.1,72.4,3,0,1
4408,Male,Caucasian,28,Bachelors,7.1,82.0,84.5,1,0,0
4409,Female,Asian,30,Bachelors,6.7,51.3,62.0,2,0,0
4410,Male,Asian,37,Masters,16.6,67.8,62.0,3,0,0
4411,Male,Caucasian,34,Masters,10.6,73.4,71.5,1,0,1
4412,Male,Caucasian,24,Bachelors,2.3,82.6,70.1,1,0,0
4413,Female,Caucasian,24,Bachelors,0.0,66.6,64.2,3,0,0
4414,Male,African_American,33,Masters,10.2,74.6,55.8,2,0,0
4415,Male,Hispanic,33,Bachelors,11.0,74.1,86.3,3,0,0
4416,Female,Caucasian,27,Bachelors,8.6,63.3,87.0,3,0,0
4417,Male,Caucasian,41,Bachelors,21.1,69.2,58.6,1,0,0
4418,Male,Asian,36,Bachelors,16.5,61.3,72.1,1,0,0
4419,Male,Caucasian,27,Masters,5.9,88.6,95.2,2,1,0
4420,Male,African_American,26,Bachelors,6.9,66.1,53.9,1,0,0
4421,Male,Caucasian,30,Bachelors,7.0,78.8,46.4,2,0,0
4422,Male,Caucasian,29,Bachelors,6.3,72.5,87.1,1,0,0
4423,Male,Caucasian,39,Bachelors,18.9,88.3,77.4,3,0,1
4424,Male,Caucasian,37,Bachelors,15.4,48.7,49.6,3,0,0
4425,Male,Asian,31,Bachelors,10.0,73.9,70.2,2,0,0
4426,Male,Hispanic,35,Masters,13.6,53.7,54.1,1,1,0
4427,Male,Caucasian,36,Masters,17.9,79.6,100.0,3,0,0
4428,Male,Caucasian,31,Bachelors,13.0,72.6,62.6,1,0,1
4429,Male,Asian,34,Bachelors,11.6,50.8,60.9,1,0,0
4430,Male,Hispanic,35,Masters,10.0,74.4,85.4,2,0,0
4431,Male,Caucasian,34,Bachelors,11.4,77.4,87.0,1,1,1
4432,Female,Caucasian,26,Bachelors,2.9,64.2,77.5,1,1,0
4433,Female,Caucasian,27,Bachelors,7.9,65.8,60.1,2,0,0
4434,Male,Caucasian,29,Bachelors,10.1,76.6,69.3,1,0,1
4435,Male,Asian,26,PhD,2.6,85.3,49.8,3,0,0
4436,Male,Caucasian,21,Bachelors,0.0,70.4,66.8,1,0,0
4437,Female,Caucasian,35,PhD,10.6,80.4,73.6,3,0,0
4438,Male,Asian,33,Masters,12.3,69.5,76.1,2,0,0
4439,Male,Caucasian,22,PhD,0.9,91.3,100.0,2,0,1
4440,Male,Caucasian,29,Masters,9.8,71.4,76.8,3,0,1
4441,Male,Caucasian,30,Masters,10.1,65.8,78.0,1,0,0
4442,Male,African_American,32,Bachelors,12.4,55.7,59.4,1,0,0
4443,Female,Asian,24,Masters,0.0,62.3,78.7,3,0,0
4444,Female,Caucasian,22,Bachelors,0.0,56.9,60.4,1,0,0
4445,Male,Asian,34,Masters,15.2,88.3,91.3,2,0,1
4446,Male,Caucasian,21,Masters,0.0,63.2,73.4,3,0,0
4447,Male,Caucasian,29,Bachelors,4.3,65.5,69.7,3,0,0
4448,Male,Caucasian,29,Bachelors,9.9,82.1,55.7,2,0,1
4449,Male,Caucasian,30,Bachelors,7.7,89.9,91.6,2,0,0
4450,Male,Caucasian,33,Bachelors,14.4,84.0,79.7,2,0,0
4451,Female,African_American,41,Bachelors,20.0,76.5,79.5,2,1,0
4452,Female,Caucasian,21,Bachelors,0.0,66.2,69.2,2,1,0
4453,Male,Hispanic,37,Bachelors,19.1,69.1,72.8,2,0,1
4454,Male,Asian,21,Bachelors,0.0,96.2,97.5,2,0,1
4455,Male,Caucasian,40,Bachelors,22.3,96.5,76.4,1,0,0
